Id	Convergent_Subs	OnlyInGpId	OnlyOutGpId	OneInOutId	%Convergent_Subs	%OnlyInGpId	%OnlyOutGpId	%OneInOutId
ENST00000225972	0	0	0	0	0	0	0	0
ENST00000225983	0	0	0	0	0	0	0	0
ENST00000226004	0	0	0	0	0	0	0	0
ENST00000226021	0	0	0	0	0	0	0	0
ENST00000226067	0	0	0	0	0	0	0	0
ENST00000226091	0	0	0	0	0	0	0	0
ENST00000226105	0	0	0	0	0	0	0	0
ENST00000226193	0	0	0	0	0	0	0	0
ENST00000226225	0	0	0	0	0	0	0	0
ENST00000226230	0	0	0	0	0	0	0	0
ENST00000226284	1	0	0	0	0.315457413249211	0	0	0
ENST00000226319	0	0	0	0	0	0	0	0
ENST00000226382	0	0	0	0	0	0	0	0
ENST00000226413	0	0	0	0	0	0	0	0
ENST00000226432	0	0	0	0	0	0	0	0
ENST00000226574	0	0	0	0	0	0	0	0
ENST00000226730	0	0	0	0	0	0	0	0
ENST00000226951	0	2	0	0	0	0.467289719626168	0	0
ENST00000227135	0	0	0	0	0	0	0	0
ENST00000227155	0	0	0	0	0	0	0	0
ENST00000227163	0	0	0	0	0	0	0	0
ENST00000227266	0	0	0	0	0	0	0	0
ENST00000227322	0	0	0	1	0	0	0	0.217864923747277
ENST00000227348	0	0	0	0	0	0	0	0
ENST00000227349	2	1	0	0	0.258732212160414	0.129366106080207	0	0
ENST00000227471	0	0	0	1	0	0	0	0.291545189504373
ENST00000227507	0	0	0	0	0	0	0	0
ENST00000227520	2	0	0	0	0.555555555555556	0	0	0
ENST00000227524	0	0	0	0	0	0	0	0
ENST00000227525	0	0	0	0	0	0	0	0
ENST00000227638	0	0	0	1	0	0	0	0.235294117647059
ENST00000227756	0	0	0	0	0	0	0	0
ENST00000227868	0	0	0	0	0	0	0	0
ENST00000227880	1	0	0	1	0.244498777506112	0	0	0.244498777506112
ENST00000228284	0	0	0	1	0	0	0	0.103842159916926
ENST00000228318	0	0	0	0	0	0	0	0
ENST00000228347	0	0	0	0	0	0	0	0
ENST00000228437	0	0	0	0	0	0	0	0
ENST00000228463	1	0	0	1	0.239808153477218	0	0	0.239808153477218
ENST00000228468	0	0	0	0	0	0	0	0
ENST00000228476	0	0	0	0	0	0	0	0
ENST00000228495	0	0	0	0	0	0	0	0
ENST00000228506	0	0	0	0	0	0	0	0
ENST00000228510	1	0	0	0	0.276243093922652	0	0	0
ENST00000228515	0	0	0	0	0	0	0	0
ENST00000228534	0	0	0	0	0	0	0	0
ENST00000228567	0	0	0	0	0	0	0	0
ENST00000228606	0	0	0	0	0	0	0	0
ENST00000228682	0	0	1	0	0	0	0.090415913200723	0
ENST00000228705	0	0	0	0	0	0	0	0
ENST00000228740	0	0	0	0	0	0	0	0
ENST00000228741	0	0	0	0	0	0	0	0
ENST00000228799	0	0	0	0	0	0	0	0
ENST00000228820	0	0	0	0	0	0	0	0
ENST00000228837	0	0	0	0	0	0	0	0
ENST00000228841	0	0	0	0	0	0	0	0
ENST00000228843	0	0	0	0	0	0	0	0
ENST00000228865	0	0	0	0	0	0	0	0
ENST00000228922	0	0	0	0	0	0	0	0
ENST00000228936	0	0	0	0	0	0	0	0
ENST00000228938	1	0	0	0	0.78125	0	0	0
ENST00000228945	0	0	0	0	0	0	0	0
ENST00000229002	0	0	0	0	0	0	0	0
ENST00000229022	0	0	0	0	0	0	0	0
ENST00000229030	0	0	0	0	0	0	0	0
ENST00000229134	0	0	0	0	0	0	0	0
ENST00000229135	0	0	0	0	0	0	0	0
ENST00000229179	1	0	0	0	0.108108108108108	0	0	0
ENST00000229195	0	0	0	0	0	0	0	0
ENST00000229214	0	0	0	0	0	0	0	0
ENST00000229238	0	0	0	0	0	0	0	0
ENST00000229239	0	0	0	0	0	0	0	0
ENST00000229243	0	0	0	0	0	0	0	0
ENST00000229264	0	0	0	0	0	0	0	0
ENST00000229266	0	0	0	0	0	0	0	0
ENST00000229268	0	0	0	0	0	0	0	0
ENST00000229307	2	0	0	0	0.657894736842105	0	0	0
ENST00000229314	0	0	0	0	0	0	0	0
ENST00000229329	0	0	0	0	0	0	0	0
ENST00000229330	0	0	0	0	0	0	0	0
ENST00000229335	0	0	0	0	0	0	0	0
ENST00000229340	0	0	0	0	0	0	0	0
ENST00000229390	0	0	0	0	0	0	0	0
ENST00000229395	0	0	0	0	0	0	0	0
ENST00000229447	0	0	0	0	0	0	0	0
ENST00000229554	0	0	0	0	0	0	0	0
ENST00000229583	1	0	0	0	0.403225806451613	0	0	0
ENST00000229633	0	0	0	0	0	0	0	0
ENST00000229729	0	0	0	0	0	0	0	0
ENST00000229758	0	0	0	0	0	0	0	0
ENST00000229903	0	0	0	0	0	0	0	0
ENST00000229922	0	0	0	0	0	0	0	0
ENST00000229955	0	0	0	0	0	0	0	0
ENST00000230036	2	0	0	1	0.238095238095238	0	0	0.119047619047619
ENST00000230048	0	0	0	0	0	0	0	0
ENST00000230050	0	0	0	0	0	0	0	0
ENST00000230053	0	0	0	0	0	0	0	0
ENST00000230085	0	0	0	0	0	0	0	0
ENST00000230122	0	0	0	0	0	0	0	0
ENST00000230124	0	0	0	0	0	0	0	0
ENST00000230256	1	1	0	2	0.340136054421769	0.340136054421769	0	0.680272108843537
ENST00000230301	1	1	0	0	0.235294117647059	0.235294117647059	0	0
ENST00000230340	1	0	0	0	0.251256281407035	0	0	0
ENST00000230381	0	0	0	0	0	0	0	0
ENST00000230449	0	0	0	0	0	0	0	0
ENST00000230461	0	0	0	0	0	0	0	0
ENST00000230538	1	0	0	0	0.054854635216676	0	0	0
ENST00000230640	1	0	0	0	0.100200400801603	0	0	0
ENST00000230658	0	0	0	0	0	0	0	0
ENST00000230792	0	0	0	0	0	0	0	0
ENST00000230859	0	0	0	0	0	0	0	0
ENST00000230990	0	0	0	0	0	0	0	0
ENST00000231004	0	0	0	0	0	0	0	0
ENST00000231061	0	0	0	0	0	0	0	0
ENST00000231121	0	0	0	0	0	0	0	0
ENST00000231188	1	0	0	1	0.116009280742459	0	0	0.116009280742459
ENST00000231198	0	0	0	0	0	0	0	0
ENST00000231228	0	0	0	0	0	0	0	0
ENST00000231420	0	0	0	0	0	0	0	0
ENST00000231449	0	0	0	0	0	0	0	0
ENST00000231454	0	0	0	0	0	0	0	0
ENST00000231461	0	0	0	0	0	0	0	0
ENST00000231484	0	1	0	0	0	0.085034013605442	0	0
ENST00000231512	1	1	0	0	0.377358490566038	0.377358490566038	0	0
ENST00000231524	0	0	0	0	0	0	0	0
ENST00000231572	0	1	0	0	0	0.158227848101266	0	0
ENST00000231668	0	0	0	0	0	0	0	0
ENST00000231706	0	0	0	0	0	0	0	0
ENST00000231721	1	0	0	0	0.127877237851662	0	0	0
ENST00000231749	0	0	0	0	0	0	0	0
ENST00000231751	1	1	0	0	0.221729490022173	0.221729490022173	0	0
ENST00000231790	0	0	0	0	0	0	0	0
ENST00000231887	0	0	0	0	0	0	0	0
ENST00000232375	0	0	0	0	0	0	0	0
ENST00000232461	0	0	0	0	0	0	0	0
ENST00000232496	0	0	0	0	0	0	0	0
ENST00000232501	1	0	0	0	0.263157894736842	0	0	0
ENST00000232564	0	0	0	0	0	0	0	0
ENST00000232603	3	0	0	0	0.305498981670061	0	0	0
ENST00000232607	0	0	1	1	0	0	0.208333333333333	0.208333333333333
ENST00000232744	0	0	0	0	0	0	0	0
ENST00000232766	0	0	0	0	0	0	0	0
ENST00000232905	0	0	0	0	0	0	0	0
ENST00000232974	0	0	0	0	0	0	0	0
ENST00000232975	0	0	0	0	0	0	0	0
ENST00000232978	1	0	0	1	0.068587105624143	0	0	0.068587105624143
ENST00000233025	0	0	0	1	0	0	0	0.591715976331361
ENST00000233027	0	1	0	1	0	0.129032258064516	0	0.129032258064516
ENST00000233055	0	0	0	0	0	0	0	0
ENST00000233057	2	0	1	0	0.408997955010225	0	0.204498977505112	0
ENST00000233078	0	0	0	0	0	0	0	0
ENST00000233099	0	0	0	0	0	0	0	0
ENST00000233121	0	0	0	0	0	0	0	0
ENST00000233154	0	0	0	0	0	0	0	0
ENST00000233202	0	0	0	0	0	0	0	0
ENST00000233242	3	2	2	2	0.066166740185267	0.044111160123511	0.044111160123511	0.044111160123511
ENST00000233331	0	0	0	0	0	0	0	0
ENST00000233336	0	0	0	0	0	0	0	0
ENST00000233468	0	0	0	0	0	0	0	0
ENST00000233535	0	0	0	0	0	0	0	0
ENST00000233575	0	0	0	0	0	0	0	0
ENST00000233607	0	0	0	1	0	0	0	0.054347826086957
ENST00000233623	0	0	0	0	0	0	0	0
ENST00000233630	0	0	0	0	0	0	0	0
ENST00000233668	0	0	0	0	0	0	0	0
ENST00000233710	0	0	0	0	0	0	0	0
ENST00000233826	0	0	0	0	0	0	0	0
ENST00000233838	0	1	0	0	0	0.157977883096367	0	0
ENST00000233840	1	0	0	0	0.263157894736842	0	0	0
ENST00000233948	0	0	0	0	0	0	0	0
ENST00000234111	0	0	0	0	0	0	0	0
ENST00000234160	0	0	0	0	0	0	0	0
ENST00000234170	1	0	0	0	0.095147478591817	0	0	0
ENST00000234179	0	0	0	0	0	0	0	0
ENST00000234195	3	0	1	0	0.525394045534151	0	0.175131348511384	0
ENST00000234256	0	0	0	0	0	0	0	0
ENST00000234296	1	0	0	0	0.173310225303293	0	0	0
ENST00000234301	0	0	0	0	0	0	0	0
ENST00000234371	0	0	0	1	0	0	0	0.333333333333333
ENST00000234389	2	0	0	0	0.275482093663912	0	0	0
ENST00000234392	0	0	0	0	0	0	0	0
ENST00000234396	0	0	0	0	0	0	0	0
ENST00000234453	0	0	0	0	0	0	0	0
ENST00000234454	0	0	0	0	0	0	0	0
ENST00000234590	0	0	0	0	0	0	0	0
ENST00000234626	0	0	0	0	0	0	0	0
ENST00000234739	0	1	0	0	0	0.070126227208976	0	0
ENST00000234816	0	0	0	0	0	0	0	0
ENST00000234831	0	0	0	0	0	0	0	0
ENST00000234875	0	0	0	0	0	0	0	0
ENST00000234961	0	0	0	0	0	0	0	0
ENST00000235090	0	0	0	0	0	0	0	0
ENST00000235180	0	1	0	0	0	0.109170305676856	0	0
ENST00000235307	0	0	0	0	0	0	0	0
ENST00000235332	2	1	0	0	0.515463917525773	0.257731958762887	0	0
ENST00000235345	0	0	0	0	0	0	0	0
ENST00000235521	0	0	0	0	0	0	0	0
ENST00000235628	0	0	0	0	0	0	0	0
ENST00000236040	0	0	0	0	0	0	0	0
ENST00000236137	0	0	0	0	0	0	0	0
ENST00000236192	0	0	0	0	0	0	0	0
ENST00000236273	0	0	0	0	0	0	0	0
ENST00000236495	0	0	0	0	0	0	0	0
ENST00000236709	0	1	0	0	0	0.305810397553517	0	0
ENST00000236925	0	0	0	0	0	0	0	0
ENST00000236957	0	0	0	0	0	0	0	0
ENST00000236959	0	0	0	0	0	0	0	0
ENST00000236980	0	0	0	0	0	0	0	0
ENST00000237163	0	0	0	1	0	0	0	0.040916530278232
ENST00000237172	0	0	0	0	0	0	0	0
ENST00000237201	2	1	0	1	0.680272108843537	0.340136054421769	0	0.340136054421769
ENST00000237247	0	0	0	0	0	0	0	0
ENST00000237275	0	0	0	0	0	0	0	0
ENST00000237281	0	0	0	1	0	0	0	0.134228187919463
ENST00000237283	0	0	0	0	0	0	0	0
ENST00000237380	0	0	0	0	0	0	0	0
ENST00000237530	1	0	0	0	0.16	0	0	0
ENST00000237536	0	0	0	0	0	0	0	0
ENST00000237596	0	0	0	0	0	0	0	0
ENST00000237642	0	1	0	0	0	0.279329608938547	0	0
ENST00000237837	1	0	0	1	0.398406374501992	0	0	0.398406374501992
ENST00000237853	1	0	0	0	0.174825174825175	0	0	0
ENST00000237889	0	0	0	0	0	0	0	0
ENST00000238018	1	0	0	0	0.220264317180617	0	0	0
ENST00000238044	0	0	0	0	0	0	0	0
ENST00000238081	0	0	0	0	0	0	0	0
ENST00000238112	0	0	0	0	0	0	0	0
ENST00000238146	0	0	0	0	0	0	0	0
ENST00000238156	0	0	0	0	0	0	0	0
ENST00000238256	0	0	0	0	0	0	0	0
ENST00000238497	0	0	0	0	0	0	0	0
ENST00000238558	0	0	0	0	0	0	0	0
ENST00000238561	0	0	0	0	0	0	0	0
ENST00000238616	0	0	0	0	0	0	0	0
ENST00000238628	0	0	0	0	0	0	0	0
ENST00000238667	0	0	0	0	0	0	0	0
ENST00000238682	0	0	0	0	0	0	0	0
ENST00000238714	0	0	0	0	0	0	0	0
ENST00000238721	0	0	0	0	0	0	0	0
ENST00000238738	0	0	0	0	0	0	0	0
ENST00000238788	1	0	0	0	0.15748031496063	0	0	0
ENST00000238789	0	0	0	0	0	0	0	0
ENST00000238823	0	0	0	0	0	0	0	0
ENST00000238831	0	0	0	0	0	0	0	0
ENST00000238855	0	0	0	0	0	0	0	0
ENST00000238875	0	0	0	0	0	0	0	0
ENST00000238892	0	0	0	0	0	0	0	0
ENST00000238936	0	0	0	0	0	0	0	0
ENST00000238994	0	0	0	0	0	0	0	0
ENST00000239032	0	0	0	0	0	0	0	0
ENST00000239223	0	0	0	0	0	0	0	0
ENST00000239231	0	0	0	0	0	0	0	0
ENST00000239243	0	0	0	0	0	0	0	0
ENST00000239367	0	0	0	0	0	0	0	0
ENST00000239374	1	1	0	0	0.13986013986014	0.13986013986014	0	0
ENST00000239440	0	0	0	0	0	0	0	0
ENST00000239461	0	0	0	0	0	0	0	0
ENST00000239587	2	0	0	1	0.362976406533575	0	0	0.181488203266788
ENST00000239666	0	0	0	0	0	0	0	0
ENST00000239690	0	0	0	0	0	0	0	0
ENST00000239830	0	0	0	1	0	0	0	0.210970464135021
ENST00000239882	0	0	0	0	0	0	0	0
ENST00000239891	0	0	0	1	0	0	0	0.308641975308642
ENST00000239926	0	0	0	0	0	0	0	0
ENST00000239938	0	0	0	0	0	0	0	0
ENST00000240050	0	0	0	0	0	0	0	0
ENST00000240079	0	0	0	0	0	0	0	0
ENST00000240100	0	0	0	0	0	0	0	0
ENST00000240123	1	0	0	0	0.152905198776758	0	0	0
ENST00000240285	0	0	0	0	0	0	0	0
ENST00000240364	0	0	0	0	0	0	0	0
ENST00000240423	0	1	0	1	0	0.135869565217391	0	0.135869565217391
ENST00000240488	0	0	0	0	0	0	0	0
ENST00000240587	0	0	0	1	0	0	0	0.09354536950421
ENST00000240617	0	0	1	0	0	0	0.180831826401447	0
ENST00000240651	0	0	0	0	0	0	0	0
ENST00000240662	0	0	0	0	0	0	0	0
ENST00000240922	0	0	0	0	0	0	0	0
ENST00000241014	0	0	0	0	0	0	0	0
ENST00000241041	0	1	1	0	0	0.326797385620915	0.326797385620915	0
ENST00000241051	0	0	0	0	0	0	0	0
ENST00000241052	1	0	0	0	0.189753320683112	0	0	0
ENST00000241125	0	0	0	0	0	0	0	0
ENST00000241256	0	0	0	0	0	0	0	0
ENST00000241261	2	0	0	0	0.714285714285714	0	0	0
ENST00000241305	0	0	0	0	0	0	0	0
ENST00000241436	0	0	0	0	0	0	0	0
ENST00000241453	1	0	0	0	0.100704934541793	0	0	0
ENST00000241463	0	0	0	0	0	0	0	0
ENST00000241502	0	0	0	0	0	0	0	0
ENST00000241651	0	0	0	0	0	0	0	0
ENST00000242108	1	0	0	0	0.175746924428823	0	0	0
ENST00000242208	0	0	0	0	0	0	0	0
ENST00000242257	1	0	0	0	0.40650406504065	0	0	0
ENST00000242315	0	0	0	1	0	0	0	0.418410041841004
ENST00000242375	0	0	0	0	0	0	0	0
ENST00000242465	0	0	0	0	0	0	0	0
ENST00000242480	0	0	0	0	0	0	0	0
ENST00000242505	0	0	0	0	0	0	0	0
ENST00000242576	0	0	0	0	0	0	0	0
ENST00000242592	0	0	0	0	0	0	0	0
ENST00000242719	0	0	0	0	0	0	0	0
ENST00000242728	0	0	0	0	0	0	0	0
ENST00000242729	0	0	0	0	0	0	0	0
ENST00000242776	0	0	0	0	0	0	0	0
ENST00000242784	0	0	0	0	0	0	0	0
ENST00000242819	0	0	0	0	0	0	0	0
ENST00000242827	0	0	0	0	0	0	0	0
ENST00000242839	0	0	0	0	0	0	0	0
ENST00000242848	0	0	0	0	0	0	0	0
ENST00000242994	0	0	0	0	0	0	0	0
ENST00000243045	0	0	0	0	0	0	0	0
ENST00000243052	0	0	0	0	0	0	0	0
ENST00000243056	0	0	0	0	0	0	0	0
ENST00000243077	0	0	0	0	0	0	0	0
ENST00000243167	0	1	0	0	0	0.172711571675302	0	0
ENST00000243189	1	0	0	1	0.448430493273543	0	0	0.448430493273543
ENST00000243300	0	0	0	0	0	0	0	0
ENST00000243344	0	0	0	0	0	0	0	0
ENST00000243346	0	0	0	0	0	0	0	0
ENST00000243347	0	0	0	0	0	0	0	0
ENST00000243440	0	0	0	0	0	0	0	0
ENST00000243563	0	0	0	0	0	0	0	0
ENST00000243662	0	0	0	0	0	0	0	0
ENST00000243673	0	0	0	0	0	0	0	0
ENST00000243776	1	0	0	0	0.131061598951507	0	0	0
ENST00000243786	0	0	0	0	0	0	0	0
ENST00000243878	0	0	0	0	0	0	0	0
ENST00000243938	0	0	0	0	0	0	0	0
ENST00000243997	0	0	0	0	0	0	0	0
ENST00000244007	0	0	0	0	0	0	0	0
ENST00000244040	0	0	0	0	0	0	0	0
ENST00000244050	0	0	0	0	0	0	0	0
ENST00000244051	0	0	0	0	0	0	0	0
ENST00000244061	0	0	0	0	0	0	0	0
ENST00000244217	1	0	0	0	0.568181818181818	0	0	0
ENST00000244221	0	0	0	0	0	0	0	0
ENST00000244230	0	0	0	0	0	0	0	0
ENST00000244241	0	0	0	0	0	0	0	0
ENST00000244289	1	0	0	2	0.093720712277413	0	0	0.187441424554827
ENST00000244333	0	0	0	0	0	0	0	0
ENST00000244360	1	0	0	0	0.263852242744063	0	0	0
ENST00000244426	0	0	0	0	0	0	0	0
ENST00000244496	0	0	0	0	0	0	0	0
ENST00000244565	0	0	0	0	0	0	0	0
ENST00000244571	1	0	0	0	0.120627261761158	0	0	0
ENST00000244669	0	0	0	0	0	0	0	0
ENST00000244728	0	0	0	0	0	0	0	0
ENST00000244745	0	0	0	0	0	0	0	0
ENST00000244751	0	0	0	0	0	0	0	0
ENST00000244769	0	0	0	0	0	0	0	0
ENST00000244930	0	0	0	0	0	0	0	0
ENST00000245046	0	0	0	0	0	0	0	0
ENST00000245105	1	3	0	1	0.077459333849729	0.232378001549187	0	0.077459333849729
ENST00000245157	0	0	0	0	0	0	0	0
ENST00000245255	0	0	0	0	0	0	0	0
ENST00000245304	0	0	0	0	0	0	0	0
ENST00000245312	0	0	0	0	0	0	0	0
ENST00000245414	0	0	0	0	0	0	0	0
ENST00000245441	0	1	0	0	0	0.046882325363338	0	0
ENST00000245479	0	0	0	0	0	0	0	0
ENST00000245543	0	0	0	0	0	0	0	0
ENST00000245544	0	0	0	0	0	0	0	0
ENST00000245552	0	0	0	0	0	0	0	0
ENST00000245615	0	0	0	0	0	0	0	0
ENST00000245663	0	0	0	0	0	0	0	0
ENST00000245680	1	0	0	0	0.193423597678917	0	0	0
ENST00000245816	0	0	0	0	0	0	0	0
ENST00000245838	1	0	0	0	0.069492703266157	0	0	0
ENST00000245907	0	0	0	0	0	0	0	0
ENST00000245908	0	1	0	2	0	0.173611111111111	0	0.347222222222222
ENST00000245923	0	0	0	0	0	0	0	0
ENST00000245932	1	0	0	0	0.3125	0	0	0
ENST00000245934	0	0	0	0	0	0	0	0
ENST00000245957	1	1	0	1	0.080906148867314	0.080906148867314	0	0.080906148867314
ENST00000246024	0	0	0	0	0	0	0	0
ENST00000246041	0	0	0	0	0	0	0	0
ENST00000246043	1	0	0	1	0.083263946711074	0	0	0.083263946711074
ENST00000246069	0	0	0	0	0	0	0	0
ENST00000246070	0	0	0	0	0	0	0	0
ENST00000246080	0	0	0	0	0	0	0	0
ENST00000246081	0	0	0	0	0	0	0	0
ENST00000246105	0	0	0	0	0	0	0	0
ENST00000246117	1	0	0	0	0.195694716242661	0	0	0
ENST00000246151	0	0	0	0	0	0	0	0
ENST00000246186	0	0	0	0	0	0	0	0
ENST00000246194	0	0	0	0	0	0	0	0
ENST00000246229	0	0	0	0	0	0	0	0
ENST00000246337	0	0	0	0	0	0	0	0
ENST00000246532	1	0	0	0	0.28169014084507	0	0	0
ENST00000246548	0	0	0	0	0	0	0	0
ENST00000246551	0	0	0	0	0	0	0	0
ENST00000246657	0	0	0	0	0	0	0	0
ENST00000246672	0	0	0	0	0	0	0	0
ENST00000246747	0	0	0	0	0	0	0	0
ENST00000246792	0	0	0	0	0	0	0	0
ENST00000246794	0	0	0	0	0	0	0	0
ENST00000246801	0	0	0	1	0	0	0	0.381679389312977
ENST00000246802	1	0	0	0	0.217391304347826	0	0	0
ENST00000246891	0	1	0	0	0	0.546448087431694	0	0
ENST00000246912	0	0	0	0	0	0	0	0
ENST00000246914	0	1	0	0	0	0.102249488752556	0	0
ENST00000246957	0	0	0	0	0	0	0	0
ENST00000247001	0	0	0	0	0	0	0	0
ENST00000247003	0	0	0	0	0	0	0	0
ENST00000247026	0	0	0	1	0	0	0	0.17921146953405
ENST00000247087	0	1	0	0	0	0.077339520494973	0	0
ENST00000247161	0	0	0	0	0	0	0	0
ENST00000247178	0	0	0	0	0	0	0	0
ENST00000247191	1	0	0	0	0.127388535031847	0	0	0
ENST00000247194	0	0	0	0	0	0	0	0
ENST00000247219	0	0	0	0	0	0	0	0
ENST00000247225	0	0	0	1	0	0	0	0.26246719160105
ENST00000247226	0	0	0	0	0	0	0	0
ENST00000247470	0	0	0	0	0	0	0	0
ENST00000247655	0	0	0	0	0	0	0	0
ENST00000247668	0	0	0	0	0	0	0	0
ENST00000247706	0	0	0	0	0	0	0	0
ENST00000247815	0	2	0	0	0	0.183992640294388	0	0
ENST00000247843	0	0	0	0	0	0	0	0
ENST00000247879	0	0	0	1	0	0	0	0.317460317460317
ENST00000247977	0	0	0	0	0	0	0	0
ENST00000247986	0	0	0	0	0	0	0	0
ENST00000248089	0	0	0	0	0	0	0	0
ENST00000248114	0	0	0	0	0	0	0	0
ENST00000248142	0	2	0	0	0	0.222469410456062	0	0
ENST00000248150	0	0	0	0	0	0	0	0
ENST00000248244	0	0	0	0	0	0	0	0
ENST00000248248	0	0	0	0	0	0	0	0
ENST00000248306	0	0	0	0	0	0	0	0
ENST00000248342	0	0	0	0	0	0	0	0
ENST00000248378	0	0	0	0	0	0	0	0
ENST00000248437	0	0	0	0	0	0	0	0
ENST00000248444	0	0	0	0	0	0	0	0
ENST00000248594	1	0	0	0	0.13531799729364	0	0	0
ENST00000248600	0	0	0	0	0	0	0	0
ENST00000248633	1	0	0	0	0.078003120124805	0	0	0
ENST00000248668	0	0	0	0	0	0	0	0
ENST00000248706	0	0	0	0	0	0	0	0
ENST00000248846	0	1	0	0	0	0.144927536231884	0	0
ENST00000248879	0	0	0	0	0	0	0	0
ENST00000248901	0	0	0	0	0	0	0	0
ENST00000248929	0	0	0	0	0	0	0	0
ENST00000248933	0	0	0	0	0	0	0	0
ENST00000248948	1	0	0	0	0.813008130081301	0	0	0
ENST00000248958	0	0	0	0	0	0	0	0
ENST00000248975	0	0	0	0	0	0	0	0
ENST00000248983	4	0	0	2	1.18694362017804	0	0	0.593471810089021
ENST00000249014	0	0	0	0	0	0	0	0
ENST00000249064	0	0	0	0	0	0	0	0
ENST00000249071	0	0	0	1	0	0	0	0.520833333333333
ENST00000249075	0	0	0	0	0	0	0	0
ENST00000249299	0	0	0	0	0	0	0	0
ENST00000249344	0	0	0	0	0	0	0	0
ENST00000249356	0	0	0	0	0	0	0	0
ENST00000249363	0	0	0	0	0	0	0	0
ENST00000249373	0	0	0	0	0	0	0	0
ENST00000249389	0	0	0	0	0	0	0	0
ENST00000249396	0	0	0	0	0	0	0	0
ENST00000249442	0	0	0	0	0	0	0	0
ENST00000249647	0	0	0	0	0	0	0	0
ENST00000249749	0	0	0	0	0	0	0	0
ENST00000249750	0	0	0	0	0	0	0	0
ENST00000249776	0	0	0	0	0	0	0	0
ENST00000249861	0	0	1	0	0	0	0.389105058365759	0
ENST00000249887	0	0	0	0	0	0	0	0
ENST00000249910	0	0	0	0	0	0	0	0
ENST00000249923	0	0	0	0	0	0	0	0
ENST00000250018	0	0	0	0	0	0	0	0
ENST00000250024	0	0	0	1	0	0	0	0.115340253748558
ENST00000250076	0	0	0	0	0	0	0	0
ENST00000250092	0	0	0	0	0	0	0	0
ENST00000250101	0	0	0	0	0	0	0	0
ENST00000250111	0	0	0	0	0	0	0	0
ENST00000250113	0	0	0	0	0	0	0	0
ENST00000250124	0	0	0	0	0	0	0	0
ENST00000250160	1	0	0	0	0.340136054421769	0	0	0
ENST00000250237	0	0	0	0	0	0	0	0
ENST00000250340	0	0	0	0	0	0	0	0
ENST00000250416	0	0	0	0	0	0	0	0
ENST00000250454	0	0	0	0	0	0	0	0
ENST00000250457	0	0	0	0	0	0	0	0
ENST00000250498	0	0	0	0	0	0	0	0
ENST00000250535	0	0	0	0	0	0	0	0
ENST00000250615	0	0	0	0	0	0	0	0
ENST00000250617	0	0	0	0	0	0	0	0
ENST00000250699	0	0	0	0	0	0	0	0
ENST00000250863	0	0	0	0	0	0	0	0
ENST00000251020	0	0	0	1	0	0	0	0.082644628099174
ENST00000251038	0	0	0	0	0	0	0	0
ENST00000251047	0	0	0	1	0	0	0	0.196078431372549
ENST00000251089	0	0	0	0	0	0	0	0
ENST00000251102	2	1	0	2	0.174064403829417	0.087032201914709	0	0.174064403829417
ENST00000251108	0	0	0	0	0	0	0	0
ENST00000251127	0	0	0	0	0	0	0	0
ENST00000251170	0	0	0	0	0	0	0	0
ENST00000251268	0	0	0	0	0	0	0	0
ENST00000251472	0	0	0	0	0	0	0	0
ENST00000251496	0	0	0	0	0	0	0	0
ENST00000251507	0	0	0	0	0	0	0	0
ENST00000251588	0	0	0	0	0	0	0	0
ENST00000251607	0	0	0	0	0	0	0	0
ENST00000251630	0	0	0	0	0	0	0	0
ENST00000251642	0	0	0	0	0	0	0	0
ENST00000251691	0	0	0	0	0	0	0	0
ENST00000251775	0	0	0	0	0	0	0	0
ENST00000251809	0	0	1	1	0	0	0.118063754427391	0.118063754427391
ENST00000251864	1	0	0	2	0.087032201914709	0	0	0.174064403829417
ENST00000251973	1	0	0	0	0.118764845605701	0	0	0
ENST00000251993	0	0	0	0	0	0	0	0
ENST00000252011	0	0	0	0	0	0	0	0
ENST00000252032	1	0	0	0	0.095785440613027	0	0	0
ENST00000252037	0	0	0	0	0	0	0	0
ENST00000252100	0	0	0	0	0	0	0	0
ENST00000252268	0	0	0	0	0	0	0	0
ENST00000252456	0	0	0	0	0	0	0	0
ENST00000252483	0	0	0	0	0	0	0	0
ENST00000252486	2	0	0	0	0.772200772200772	0	0	0
ENST00000252505	1	0	0	1	0.257731958762887	0	0	0.257731958762887
ENST00000252506	0	0	0	0	0	0	0	0
ENST00000252530	0	0	0	0	0	0	0	0
ENST00000252590	0	0	0	0	0	0	0	0
ENST00000252593	0	0	0	0	0	0	0	0
ENST00000252595	1	0	0	0	0.175131348511384	0	0	0
ENST00000252599	0	0	0	0	0	0	0	0
ENST00000252603	0	0	0	0	0	0	0	0
ENST00000252622	0	0	0	0	0	0	0	0
ENST00000252655	0	0	0	0	0	0	0	0
ENST00000252674	0	0	0	0	0	0	0	0
ENST00000252677	0	0	0	0	0	0	0	0
ENST00000252699	0	0	0	0	0	0	0	0
ENST00000252729	0	0	0	0	0	0	0	0
ENST00000252809	1	1	0	0	0.324675324675325	0.324675324675325	0	0
ENST00000252825	3	0	0	0	0.454545454545455	0	0	0
ENST00000252826	0	0	0	0	0	0	0	0
ENST00000252840	1	0	0	1	0.324675324675325	0	0	0.324675324675325
ENST00000252891	0	0	0	0	0	0	0	0
ENST00000252934	0	0	0	1	0	0	0	0.210526315789474
ENST00000252971	0	0	0	0	0	0	0	0
